bin	CHR	START	END	SRR089377	SRR053605	SRR089397	SRR054614	SRR089402	SRR053633	SRR053617	SRR054608	SRR053608	SRR054602	SRR089401	SRR053668	SRR054606	SRR054613	SRR053631	SRR054575	SRR053611	SRR053602	SRR054610
2487	chr7	122252981	122773757	1.12870789341	0.931818181818	1.166283084	1.35270132518	2.67686034659	1.05086705202	0.998039215686	1.23088685015	0.856923076923	1.34529147982	2.26397515528	1.0455465587	1.91788321168	1.20833333333	0.962519936204	2.1037414966	1.04747474747	0.898395721925	1.11964285714
2488	chr7	122773756	123294894	1.07591754651	0.965909090909	1.11507479862	1.60244648318	3.07237512742	1.12369942197	1.03137254902	1.47782874618	1.15230769231	1.47443946188	2.10041407867	1.21153846154	2.09489051095	1.23857526882	1.09170653907	2.45068027211	1.09595959596	1.1564171123	1.38869047619
2489	chr7	123294893	123812372	1.03167420814	0.959595959596	1.17548906789	1.48012232416	2.44546381244	1.04046242775	1.07843137255	1.42125382263	1.10307692308	1.74349775785	2.36542443064	1.25809716599	1.86131386861	1.43951612903	1.26076555024	2.19047619048	1.07171717172	1.42112299465	1.4875
2490	chr7	123812371	124326994	0.994972347914	0.877525252525	1.04372842348	1.27930682977	2.44852191641	1.11734104046	0.994117647059	1.34785932722	1.03846153846	1.47264573991	2.29399585921	1.0991902834	1.81934306569	1.26075268817	1.29744816587	2.53911564626	0.914141414141	1.10160427807	1.39702380952
2491	chr7	124326993	124843651	1.01106083459	0.935606060606	1.03797468354	1.22324159021	2.72680937819	1.06705202312	1.02450980392	1.34021406728	1.38153846154	1.25470852018	2.49068322981	0.983805668016	1.83941605839	1.11424731183	1.07894736842	1.86224489796	0.968686868687	0.99064171123	1.21071428571
2492	chr7	124843650	125356142	1.01709401709	1.14646464646	1.03739930955	1.48623853211	2.56982670744	1.10809248555	0.987254901961	1.55198776758	1.22	1.41255605381	1.97619047619	1.35627530364	2.24087591241	1.44287634409	1.3341307815	2.32653061224	0.989898989899	1.29278074866	1.33928571429
2493	chr7	125356141	125869643	1.02966314731	1.11237373737	1.08285385501	1.18399592253	2.65647298675	1.15895953757	0.861764705882	1.39067278287	1.01846153846	1.3201793722	2.14285714286	0.883603238866	2.36496350365	1.28158602151	1.14114832536	2.28911564626	1.06262626263	1.03877005348	1.30178571429
2494	chr7	125869642	126386612	1.02765208648	0.886363636364	0.929228998849	1.20489296636	2.74515800204	1.03410404624	0.86568627451	1.37003058104	0.981538461538	1.21524663677	1.88923395445	0.957489878543	1.97080291971	1.27083333333	1.14673046252	1.89115646259	0.975757575758	1.11764705882	1.29047619048
2495	chr7	126386611	126911457	1.10206133736	0.953282828283	1.05063291139	1.23955147808	2.499490316	0.993641618497	1.06470588235	1.44418960245	0.947692307692	1.45650224215	2.10351966874	0.949392712551	1.95255474453	1.3998655914	0.937001594896	2.50680272109	0.953535353535	1.0935828877	1.20238095238
2496	chr7	126911456	127423983	1.00351935646	0.819444444444	1.03509781358	1.30428134557	2.30682976555	1.09479768786	1.03823529412	1.49770642202	1.12307692308	1.31031390135	2.01035196687	1.04858299595	2.1496350365	1.33870967742	1.11881977671	1.95918367347	1.09393939394	1.12032085561	1.32261904762
2497	chr7	127423982	127931897	1.14982403218	1.08207070707	1.21173762946	1.58511722732	2.74006116208	1.04104046243	1.1637254902	1.65825688073	1.32769230769	1.61793721973	2.16045548654	1.1467611336	2.43065693431	1.55510752688	1.17942583732	2.22789115646	1.2696969697	1.29946524064	1.71071428571
2499	chr7	128514545	129023806	0.906485671192	0.984848484848	1.17376294591	1.50152905199	2.49643221203	0.997687861272	0.827450980392	1.39525993884	0.933846153846	1.57130044843	2.55900621118	1.01619433198	2.2098540146	1.25806451613	0.954545454545	2.33333333333	0.888888888889	0.98128342246	1.40357142857
2500	chr7	129023805	129533144	1.02262443439	0.768939393939	1.05408515535	1.26656472987	2.45769622834	1.02312138728	1.01568627451	1.44189602446	0.981538461538	1.53094170404	2.45238095238	0.843117408907	2.42153284672	1.42271505376	0.97687400319	2.35544217687	0.889898989899	0.92513368984	1.43571428571
2501	chr7	129533143	130042477	1.0467571644	0.931818181818	0.966052934407	1.32670744139	1.82059123344	0.982658959538	0.978431372549	1.2255351682	0.883076923077	1.59730941704	2.42236024845	1.02125506073	2.24635036496	1.39717741935	1.04385964912	2.28571428571	0.920202020202	1.05481283422	1.51130952381
2503	chr7	130660298	131167042	1.17244846657	0.801767676768	1.23993095512	1.1498470948	2.17125382263	1.06705202312	1.13921568627	1.4120795107	0.773846153846	1.31031390135	2.13561076605	1.20850202429	1.80839416058	1.18817204301	0.960127591707	2.0612244898	1.0101010101	0.879679144385	1.24404761905
2504	chr7	131167041	131677063	1.07591754651	0.954545454545	1.34810126582	1.40519877676	2.55453618756	1.21213872832	1.08725490196	1.5879204893	0.94	1.44304932735	2.19565217391	0.957489878543	2.46350364964	1.44153225806	1.12360446571	2.06802721088	1.09191919192	1.00267379679	1.40892857143
2505	chr7	131677062	132182151	1.06737053796	1.10984848485	0.948791714614	1.49439347604	2.82772680938	1.26069364162	1.21862745098	1.51987767584	1.33846153846	1.67892376682	2.9016563147	1.20546558704	2.56751824818	1.57190860215	1.33732057416	2.24149659864	1.13636363636	1.19786096257	1.54226190476
2506	chr7	132182150	132694479	1.11312217195	1.18813131313	1.23647871116	1.3002038736	2.33843017329	1.08092485549	0.982352941176	1.32186544343	1.13692307692	1.31390134529	2.39130434783	1.22975708502	2.2700729927	1.29905913978	1.07814992026	2.33673469388	1.11212121212	0.995989304813	1.35595238095
2507	chr7	132694478	133205311	1.23378582202	1.0404040404	1.17721518987	1.32161060143	2.48012232416	1.12427745665	1.04019607843	1.45871559633	0.895384615385	1.42869955157	1.85196687371	1.17813765182	1.99817518248	1.45228494624	1.11642743222	2.41156462585	1.12323232323	1.22860962567	1.37023809524
2508	chr7	133205310	133716681	1.08094519859	0.993686868687	1.05293440736	1.13353720693	2.60550458716	0.972832369942	1.17352941176	1.42201834862	1.02	1.37847533632	1.98964803313	1.18117408907	1.94708029197	1.55376344086	1.02950558214	2.3962585034	1.14747474747	1.05882352941	1.45654761905
2509	chr7	133716680	134225184	1.08195072901	1.0303030303	0.91081703107	1.1875637105	2.39347604485	1.09479768786	1.04607843137	1.55886850153	1.02	1.47443946188	1.97722567288	1.17510121457	2.07299270073	1.40591397849	1.29824561404	2.27380952381	1.0696969697	1.25267379679	1.42083333333
2510	chr7	134225183	134735381	0.923579688286	1.0202020202	1.18411967779	1.39908256881	2.09683995923	1.33410404624	1.23431372549	1.64143730887	1.03384615385	1.40179372197	2.26397515528	1.41194331984	2.11861313869	1.65456989247	1.03429027113	2.5306122449	0.943434343434	1.18582887701	1.51011904762
2511	chr7	134735380	135245377	1.00854700855	0.832070707071	1.0914844649	1.28236493374	2.12844036697	1.08034682081	1.10098039216	1.25152905199	0.947692307692	1.40627802691	2.09937888199	1.10526315789	2.18430656934	1.27553763441	1.05263157895	1.95578231293	0.957575757576	1.08823529412	1.54880952381
2512	chr7	135245376	135754005	1.04524886878	0.955808080808	1.02416570771	1.2619775739	2.72579001019	1.4774566474	1.05294117647	1.27293577982	0.961538461538	1.40358744395	2.19772256729	1.06477732794	2.40145985401	1.23857526882	1.40909090909	2.34523809524	1.25050505051	1.08422459893	1.32619047619
2513	chr7	135754004	136270603	1.26998491704	0.978535353535	1.14384349827	1.30479102956	2.39653414883	1.10751445087	0.709803921569	1.27599388379	1.04307692308	1.48520179372	1.96066252588	1.08704453441	2.19890510949	1.12365591398	1.14593301435	2.05612244898	0.969696969697	1.00802139037	1.28869047619
2514	chr7	136270602	136794491	1.34841628959	1.04924242424	1.18239355581	1.12691131498	2.28440366972	1.0450867052	1.00196078431	1.33180428135	1.23538461538	1.48071748879	2.15838509317	1.11336032389	2.01642335766	1.40524193548	1.13397129187	2.18197278912	1.05555555556	1.13903743316	1.60119047619
2515	chr7	136794490	137317185	1.17546505782	0.933080808081	1.07940161105	1.24108053007	2.06931702345	1.03005780347	1.1068627451	1.39831804281	0.92	1.43946188341	1.78985507246	0.928137651822	1.85948905109	1.28897849462	1.24162679426	2.34863945578	0.99797979798	0.898395721925	1.57976190476
2516	chr7	137317184	137825721	0.877828054299	1.08838383838	1.18872266974	1.53261977574	1.89908256881	1.07976878613	1.14117647059	1.62155963303	1.13230769231	1.63049327354	2.2215320911	1.10627530364	2.28102189781	1.58870967742	1.15231259968	2.2806122449	1.05555555556	1.22727272727	1.41488095238
2517	chr7	137825720	138339999	0.990950226244	1.06060606061	1.18239355581	1.2370030581	2.48929663609	1.11271676301	0.919607843137	1.27905198777	1.04	1.55156950673	1.92443064182	1.21457489879	2.04562043796	1.36491935484	1.29505582137	2.16496598639	0.99595959596	0.94385026738	1.31428571429
2518	chr7	138339998	138850851	1.05429864253	1.19191919192	0.837169159954	1.58053007136	2.28032619776	1.3289017341	1.01470588235	1.54051987768	1.05076923077	1.70582959641	2.39026915114	1.13157894737	2.58576642336	1.76948924731	0.992822966507	2.5119047619	1.12626262626	0.986631016043	1.63988095238
2519	chr7	138850850	139365359	1.00703871292	0.897727272727	1.05696202532	1.25790010194	2.06422018349	1.02543352601	0.987254901961	1.49311926606	1.19076923077	1.44394618834	2.55900621118	0.993927125506	2.51459854015	1.54435483871	1.09409888357	2.27210884354	1.00101010101	1.18449197861	1.47678571429
2520	chr7	139365358	139899465	1.07943690297	0.959595959596	1.13751438435	0.472986748216	1.1620795107	1.33121387283	1.32352941176	0.642201834862	1.10923076923	0.57130044843	1.36542443064	1.32995951417	0.998175182482	0.549059139785	1.37001594896	1.41836734694	1.34545454545	1.44518716578	0.497619047619
2521	chr7	139899464	140418307	1.16641528406	0.941919191919	1.13003452244	0.295616717635	1.43323139653	0.961271676301	0.952941176471	0.360091743119	1.10307692308	0.32197309417	1.10869565217	0.998987854251	0.514598540146	0.334677419355	1.05582137161	0.955782312925	0.937373737374	0.933155080214	0.408928571429
2522	chr7	140418306	140942245	1.00804424334	0.890151515152	1.07997698504	0.348114169215	1.11620795107	1.13179190751	1.14509803922	0.457186544343	0.983076923077	0.387443946188	1.20393374741	1.06578947368	0.618613138686	0.414650537634	0.937799043062	1.32993197279	1.16565656566	0.844919786096	0.37619047619
2523	chr7	140942244	141448912	0.941679235797	0.962121212121	1.11737629459	0.37003058104	1.11416921509	1.01965317919	1.05490196078	0.337920489297	1.11384615385	0.365022421525	1.14078674948	1.03846153846	0.563868613139	0.29435483871	0.970494417863	0.986394557823	1.11616161616	0.975935828877	0.40119047619
2524	chr7	141448911	141978086	0.967320261438	0.944444444444	1.23245109321	0.365443425076	0.919469928644	1.0838150289	0.986274509804	0.385321100917	1.19846153846	0.410762331839	1.17391304348	1.15890688259	0.596715328467	0.297043010753	1.43301435407	1.33503401361	1.10606060606	1.01871657754	0.32619047619
2526	chr7	142591026	143105552	1.10105580694	1.04292929293	1.21806674338	0.305300713558	1.21610601427	1.10289017341	0.98137254902	0.454892966361	0.984615384615	0.352466367713	1.30848861284	0.915991902834	0.669708029197	0.338709677419	1.24481658692	1.33843537415	1.02222222222	0.868983957219	0.332142857143
2528	chr7	144111712	144625741	1.01608848668	0.80303030303	1.1001150748	0.368501529052	1.40163098879	1.18497109827	1.06470588235	0.361620795107	1.07692307692	0.313004484305	1.10559006211	1.23785425101	0.547445255474	0.382392473118	1.11562998405	1.29591836735	0.953535353535	1.08422459893	0.375595238095
2529	chr7	144625740	145146417	1.03619909502	0.919191919192	1.28250863061	0.35372069317	1.30377166157	1.19537572254	1.18529411765	0.376911314985	1.09230769231	0.296860986547	1.19254658385	1.05465587045	0.57299270073	0.342741935484	1.07894736842	1.20238095238	0.934343434343	1.04010695187	0.35119047619
2530	chr7	145146416	145661984	1.06284565108	0.912878787879	1.18124280783	0.270132517839	1.30377166157	1.1387283237	1.15980392157	0.403669724771	1.07692307692	0.403587443946	1.24637681159	0.949392712551	0.57299270073	0.352150537634	1.10925039872	1.10884353741	1.09898989899	1.02139037433	0.382738095238
2531	chr7	145661983	146189353	0.970839617898	0.958333333333	1.0080552359	0.288990825688	1.03669724771	0.950867052023	1.14215686275	0.347859327217	0.836923076923	0.305829596413	0.760869565217	1.02935222672	0.472627737226	0.356182795699	1.16746411483	1.23129251701	0.923232323232	1.08288770053	0.366071428571
2532	chr7	146189352	146712934	1.05077928607	1.13257575758	1.10471806674	0.326707441386	1.17737003058	1.43294797688	0.996078431373	0.289755351682	1.02307692308	0.32735426009	1.33747412008	1.02631578947	0.405109489051	0.331989247312	1.18819776715	1.10884353741	1.20707070707	1.11631016043	0.367857142857
2533	chr7	146712933	147221457	1.03368526898	1.03409090909	1.17146144994	0.332313965341	1.20387359837	1.22832369942	1.32745098039	0.36620795107	1.03230769231	0.273542600897	1.0817805383	1.0991902834	0.591240875912	0.361559139785	1.13636363636	1.10714285714	0.991919191919	1.26470588235	0.342261904762
2534	chr7	147221456	147739360	1.13826043238	1.08207070707	0.91829689298	0.295616717635	1.16717635066	1.07919075145	1.0137254902	0.409021406728	1.15846153846	0.302242152466	1.09627329193	1.13360323887	0.547445255474	0.309811827957	1.05821371611	0.94387755102	0.933333333333	1.14572192513	0.330357142857
2535	chr7	147739359	148254324	1.00100553042	1.09722222222	1.11795166858	0.304791029562	1.60142711519	1.29768786127	1.13333333333	0.34250764526	0.973846153846	0.4	1.03002070393	1.10526315789	0.624087591241	0.356182795699	1.06698564593	1.42006802721	1.00505050505	1.24064171123	0.327380952381
2536	chr7	148254323	148765070	0.877828054299	0.75	0.915995397008	0.300203873598	1.28542303772	1.19884393064	0.961764705882	0.39755351682	0.887692307692	0.311210762332	1.06211180124	0.843117408907	0.498175182482	0.3125	0.870813397129	1.14795918367	0.879797979798	0.868983957219	0.315476190476
2537	chr7	148765069	149283588	1.05128205128	0.859848484848	1.00747986191	0.348623853211	1.30275229358	1.16416184971	1.13235294118	0.39755351682	1.06769230769	0.417040358744	0.883022774327	1.18623481781	0.819343065693	0.506720430108	1.08373205742	1.09183673469	0.864646464646	1.00802139037	0.360714285714
2539	chr7	150018085	150551039	0.974358974359	1.18686868687	1.18527042578	0.351172273191	1.40163098879	1.18323699422	1.07450980392	0.402905198777	0.98	0.500448430493	1.08074534161	1.00607287449	0.667883211679	0.460349462366	1.11164274322	1.34693877551	0.971717171717	1.05347593583	0.467261904762
2540	chr7	150551038	151055798	0.891905480141	1.20202020202	1.0667433832	0.247196738022	1.50356778797	1.40173410405	1.20882352941	0.406727828746	0.975384615385	0.463677130045	1.05900621118	1.26619433198	0.832116788321	0.358198924731	1.30861244019	1.06462585034	0.99595959596	1.3743315508	0.357738095238
2541	chr7	151055797	151561953	0.820512820513	1.39141414141	1.08918296893	0.408256880734	1.51580020387	1.18323699422	1.00588235294	0.434250764526	1.21538461538	0.425112107623	1.35921325052	1.00910931174	0.613138686131	0.443548387097	1.2033492823	1.14965986395	1.16262626263	1.10561497326	0.442857142857
2542	chr7	151561952	152097731	1.13826043238	0.959595959596	1.28250863061	0.319571865443	1.41386340469	1.0676300578	1.19411764706	0.331039755352	0.867692307692	0.360538116592	1.06625258799	1.12550607287	0.660583941606	0.351478494624	1.17703349282	1.08843537415	0.985858585859	1.08689839572	0.366666666667
2544	chr7	152664577	153184111	1.02765208648	0.991161616162	1.07652474108	0.279306829766	1.53211009174	1.17052023121	1.02156862745	0.374617737003	1.09846153846	0.382062780269	1.15320910973	0.981781376518	0.717153284672	0.450940860215	1.28389154705	1.02210884354	1.07676767677	1.01604278075	0.531547619048
2547	chr7	154482004	154988477	1.07340372046	1.05934343434	0.984464902186	0.418960244648	1.25688073394	1.21098265896	0.839215686275	0.459480122324	1.01230769231	0.382959641256	1.17598343685	1.13259109312	0.81204379562	0.354166666667	1.29346092504	1.36734693878	0.979797979798	1.13770053476	0.40119047619
2548	chr7	154988476	155501828	0.92207139266	0.992424242424	1.00978135788	0.29001019368	1.66055045872	1.25260115607	0.937254901961	0.441131498471	1.16769230769	0.439461883408	1.31469979296	1.08198380567	0.824817518248	0.460349462366	1.15709728868	1.22278911565	1.02323232323	1.0949197861	0.407738095238
2549	chr7	155501827	156007292	0.987430869784	1.15404040404	0.849252013809	0.202854230377	1.23139653415	0.967630057803	1.16568627451	0.448012232416	0.924615384615	0.383856502242	1.42960662526	1.12145748988	0.60401459854	0.411962365591	1.11004784689	1.09693877551	0.807070707071	1.0628342246	0.392857142857
2550	chr7	156007291	156517548	0.97385620915	1.15025252525	1.16225546605	0.396534148828	1.47298674822	1.16300578035	1.0637254902	0.40749235474	0.969230769231	0.341704035874	1.15734989648	1.14372469636	0.751824817518	0.430779569892	1.10925039872	1.54081632653	1.11919191919	1.24064171123	0.445833333333
2551	chr7	156517547	157034448	1.07943690297	0.828282828283	1.13751438435	0.277777777778	1.54536187564	1.01040462428	1.06274509804	0.394495412844	1.06461538462	0.295964125561	0.879917184265	0.991902834008	0.512773722628	0.422715053763	1.05741626794	1.21428571429	0.988888888889	1.02005347594	0.371428571429
2552	chr7	157034447	157557700	0.842131724485	1.08333333333	1.07767548907	0.370540265036	1.31906218145	0.959537572254	1.06764705882	0.418960244648	1.19846153846	0.400896860987	1.11594202899	0.957489878543	0.585766423358	0.365591397849	1.33971291866	1.02551020408	0.970707070707	0.933155080214	0.31130952381
2553	chr7	157557699	158077639	1.05731523379	1.10606060606	1.14902186421	0.310397553517	1.2996941896	1.13583815029	0.866666666667	0.526758409786	1.04615384615	0.336322869955	0.915113871636	0.964574898785	0.593065693431	0.362903225806	1.28867623604	0.715986394558	1.13333333333	1.0949197861	0.372023809524
2554	chr7	158077638	158602166	1.13524384113	1.09848484848	1.13060989643	0.362895005097	1.12028542304	1.03641618497	1.12941176471	0.567278287462	1.27846153846	0.396412556054	1.5734989648	1.12044534413	0.950729927007	0.418010752688	1.12759170654	1.34183673469	0.944444444444	1.18582887701	0.455357142857
2555	chr7	158602165	159138663	1.02765208648	1.01136363636	0.880322209436	0.364933741081	1.27217125382	0.958959537572	1.08039215686	0.377675840979	0.944615384615	0.396412556054	1.51863354037	1.08299595142	0.602189781022	0.418682795699	1.15869218501	1.00340136054	1.00707070707	1.40909090909	0.489285714286
2557	chr8	712781	1248339	1.14127702363	1.11868686869	0.970655926352	0.834862385321	1.49031600408	1.08034682081	1.26960784314	1.07110091743	1.20769230769	0.746188340807	1.29296066253	0.862348178138	1.33394160584	0.807123655914	1.31578947368	1.36904761905	1.09191919192	1.3114973262	0.920238095238
2558	chr8	1248338	1792290	1.10155857215	1.01515151515	0.907364787112	0.669724770642	1.13251783894	1.08439306358	0.98137254902	0.886850152905	1.04307692308	0.67802690583	1.49378881988	0.796558704453	1.08941605839	0.743951612903	1.11642743222	1.37925170068	1.03737373737	1.01604278075	0.797619047619
2559	chr8	1792289	2336312	1.2735042735	1.25757575758	1.15937859609	0.750254841998	1.66564729867	1.27052023121	1.31470588235	0.983944954128	1.29230769231	0.860089686099	1.47619047619	0.821862348178	1.39233576642	0.931451612903	1.48644338118	1.48129251701	1.19191919192	1.38770053476	0.792857142857
2560	chr8	2336311	2845690	1.04575163399	1.01767676768	1.06214039125	0.899592252803	1.14271151886	1.02832369942	1.05392156863	0.901376146789	1.20615384615	0.882511210762	1.26501035197	1.01315789474	1.44708029197	0.780241935484	1.31658692185	1.19387755102	0.866666666667	1.35294117647	0.859523809524
2561	chr8	2845689	3366232	0.989944695827	1.00631313131	0.957997698504	0.778287461774	1.07645259939	0.988439306358	0.91862745098	0.746177370031	1.04923076923	0.794618834081	1.02587991718	0.902834008097	1.33759124088	0.823252688172	1.11483253589	0.940476190476	0.878787878788	1.35160427807	0.752380952381
2562	chr8	3366231	3871743	1.01508295626	0.97095959596	1.14614499425	0.60754332314	1.16717635066	1.1450867052	1.16666666667	0.634556574924	1.31846153846	0.59730941704	1.11076604555	1.08400809717	1.04379562044	0.679435483871	1.11642743222	0.914965986395	1.09292929293	1.0307486631	0.669047619048
2563	chr8	3871742	4379490	1.14680744093	1.14772727273	1.10299194476	0.972986748216	1.44648318043	1.20115606936	1.07058823529	1.06498470948	0.912307692308	0.95067264574	1.43892339545	0.562753036437	1.57664233577	0.940860215054	1.20255183413	1.05442176871	1.05555555556	1.02139037433	0.872619047619
2564	chr8	4379489	4887441	0.955756661639	1.06439393939	0.855581127733	1.04332313965	1.30377166157	1.11734104046	1.1068627451	1.09097859327	1.14923076923	1.26278026906	2.58385093168	0.565789473684	1.66605839416	1.0685483871	1.10446570973	1.00510204082	0.876767676768	1.10026737968	1.0994047619
2565	chr8	4887440	5400994	1.16088486677	0.900252525253	0.917721518987	1.03211009174	0.900101936799	1.05838150289	1.22843137255	1.17431192661	0.835384615385	1.09686098655	2.06418219462	0.502024291498	1.83759124088	1.09005376344	1.21770334928	1.3537414966	1.02424242424	1.05080213904	1.16071428571
2566	chr8	5400993	5909235	1.20412267471	1.12247474747	0.969505178366	0.960244648318	0.800203873598	1.21734104046	1.07647058824	1.18654434251	0.855384615385	1.19013452915	1.47722567288	0.643724696356	1.96532846715	0.962365591398	1.01674641148	1.29591836735	1.1	1.42379679144	1.19702380952
2567	chr8	5909234	6425798	0.939165409754	1.0845959596	1.01726121979	0.916921508665	1.29867482161	1.04335260116	0.970588235294	0.961009174312	0.963076923077	1.04843049327	0.966873706004	0.508097165992	1.49270072993	0.9375	1.1379585327	1.34183673469	0.874747474747	1.02807486631	0.84880952381
2570	chr8	8475674	8983826	1.12468577174	0.981060606061	0.863060989643	0.665137614679	1.38430173293	1.17283236994	1.01666666667	0.844801223242	0.832307692308	0.659192825112	1.17287784679	0.990890688259	1.36313868613	0.690188172043	1.33732057416	1.41326530612	0.961616161616	0.887700534759	0.838095238095
2571	chr8	8983825	9495430	1.02362996481	1.00252525253	0.993095512083	0.740570846075	1.52905198777	1.16531791908	1.23529411765	0.87996941896	1.06461538462	0.856502242152	1.40890269151	0.795546558704	1.56204379562	0.661290322581	1.15948963317	1.35204081633	1.0797979798	1.06951871658	0.877380952381
2572	chr8	9495429	10011195	1.03167420814	0.848484848485	0.915420023015	0.661060142712	1.3618756371	1.1225433526	1.14411764706	0.561926605505	1.11538461538	0.730941704036	1.15527950311	0.768218623482	1.01459854015	0.704301075269	1.03987240829	1.0306122449	1.06060606061	1.38235294118	0.547619047619
2573	chr8	10011194	10519491	1.07088989442	1.29292929293	1.03855005754	1.00662589195	1.5127420999	1.33352601156	1.21960784314	0.961009174312	1.13076923077	0.910313901345	1.33747412008	0.985829959514	1.63503649635	1.34139784946	1.37799043062	1.24829931973	1.21414141414	1.13770053476	0.869642857143
2574	chr8	10519490	11031156	1.23177476119	1.18686868687	1.11334867664	0.787971457696	1.45158002039	1.19306358382	1.04705882353	0.863914373089	1.24923076923	0.868161434978	0.910973084886	0.867408906883	1.37773722628	0.764784946237	1.35645933014	1.11224489796	1.12727272727	1.20989304813	0.744047619048
2575	chr8	11031155	11539250	1.10256410256	1.16666666667	1.01208285386	0.985219164118	1.68909276249	1.2323699422	1.3068627451	0.933486238532	1.11846153846	0.956053811659	1.3281573499	0.907894736842	1.71350364964	0.846774193548	1.50398724083	1.23979591837	1.27272727273	1.29144385027	0.906547619048
2577	chr8	12565600	13073615	1.069884364	0.991161616162	0.882048331415	0.807339449541	0.923547400612	1.06242774566	1.12647058824	0.663608562691	1.03076923077	0.695964125561	1.21635610766	0.567813765182	1.11313868613	0.985215053763	1.1985645933	0.96768707483	1.12222222222	1.17379679144	0.817857142857
2578	chr8	13073614	13585566	1.02664655606	0.992424242424	0.9833141542	0.754332313965	0.942915392457	1.16705202312	1.11568627451	0.724006116208	1.00615384615	0.895067264574	1.20289855072	0.47975708502	1.13321167883	0.720430107527	1.10366826156	1.6462585034	1.09191919192	1.02941176471	0.799404761905
2579	chr8	13585565	14092457	1.07390648567	0.997474747475	1.1248561565	0.699286442406	1.13047910296	1.04393063584	1.12254901961	0.633027522936	1.22307692308	0.713901345291	1.30745341615	0.605263157895	0.96897810219	0.592069892473	1.24082934609	0.923469387755	0.833333333333	1.05213903743	0.774404761905
2580	chr8	14092456	14607694	1.13675213675	1.04166666667	0.886075949367	0.641692150866	1.32823649337	1.09884393064	1.18039215686	0.660550458716	1.01692307692	0.732735426009	1.20910973085	0.463562753036	1.01277372263	0.67002688172	1.0326953748	1.49659863946	1.02121212121	0.991978609626	0.621428571429
2581	chr8	14607693	15118232	0.856711915535	0.886363636364	0.846375143843	0.599898063201	1.15698267074	1.01156069364	1.13333333333	0.672018348624	0.893846153846	0.637668161435	1.1149068323	0.5	1.12773722628	0.586021505376	1.14194577352	1.01020408163	0.946464646465	1.02941176471	0.524404761905
2582	chr8	15118231	15634800	1.07591754651	0.929292929293	0.879746835443	0.700815494393	1.06116207951	1.1225433526	0.943137254902	0.690366972477	1.05384615385	0.706726457399	1.26811594203	0.464574898785	1.00912408759	0.653225806452	1.22248803828	0.955782312925	1.04646464646	1.07620320856	0.723214285714
2583	chr8	15634799	16145883	1.04776269482	0.814393939394	1.08400460299	0.667176350663	1.24464831804	1.13699421965	0.983333333333	0.843272171254	1.05692307692	0.659192825112	1.38198757764	0.684210526316	0.912408759124	0.711021505376	1.05263157895	0.928571428571	0.956565656566	1.13903743316	0.706547619048
2584	chr8	16145882	16661643	1.09351432881	1.00505050505	0.993670886076	0.683486238532	1.10805300714	1.20462427746	1.07941176471	0.850917431193	1.09846153846	0.821524663677	1.24844720497	0.589068825911	1.10583941606	0.782930107527	1.40350877193	1.06972789116	1.01212121212	1.00534759358	0.62619047619
2585	chr8	16661642	17176625	1.11714429361	0.978535353535	0.950517836594	0.668195718654	1.43628950051	1.06878612717	0.970588235294	0.826452599388	1.07538461538	0.683408071749	1.01863354037	0.632591093117	1.08576642336	0.754704301075	1.30063795853	0.855442176871	1.03636363636	0.866310160428	0.685714285714
2586	chr8	17176624	17680992	1.06334841629	0.955808080808	0.908515535098	0.643221202854	1.25484199796	1.06416184971	1.03137254902	0.68501529052	1.17384615385	0.754260089686	1.16666666667	0.673076923077	1.23722627737	0.688172043011	1.12121212121	1.19047619048	1.02121212121	1.08957219251	0.605952380952
2587	chr8	17680991	18186733	1.09100050277	0.789141414141	0.997698504028	0.77624872579	1.26707441386	1.11965317919	1.21764705882	0.636850152905	1.23692307692	0.717488789238	1.17391304348	0.616396761134	1.1295620438	0.603494623656	1.16028708134	1.18537414966	1.10303030303	1.16978609626	0.729166666667
2588	chr8	18186732	18698110	1.15334338864	1.14393939394	1.01380897583	0.669215086646	1.20591233435	1.22138728324	1.08333333333	0.774464831804	1.30461538462	0.831390134529	1.02795031056	0.711538461538	1.13138686131	0.631720430108	1.22089314195	0.938775510204	1.15656565657	0.98128342246	0.704761904762
2589	chr8	18698109	19203502	1.14379084967	1.03914141414	0.963751438435	0.561162079511	1.23241590214	1.19190751445	1.08235294118	0.658256880734	1.09692307692	0.621524663677	1.16977225673	0.55971659919	1.25182481752	0.682123655914	1.16427432217	1.15646258503	0.973737373737	1.11898395722	0.741071428571
2590	chr8	19203501	19708521	1.18300653595	1.13383838384	1.08975834292	0.652395514781	1.40366972477	1.29421965318	1.24901960784	0.739296636086	1.07692307692	0.708520179372	1.39751552795	0.598178137652	1.07116788321	0.668010752688	1.23444976077	1.09693877551	1.04343434343	1.10828877005	0.674404761905
2591	chr8	19708520	20221301	0.933634992459	1.07070707071	1.15304948216	0.735474006116	1.10805300714	1.14104046243	1.11666666667	0.775229357798	1.19230769231	0.868161434978	1.23291925466	0.697368421053	1.29744525547	0.760752688172	1.40111642743	1.66836734694	1.1797979798	1.22192513369	0.69880952381
2592	chr8	20221300	20730305	1.01709401709	0.973484848485	1.30609896433	0.719164118247	1.47808358818	1.1161849711	1.21274509804	0.919724770642	1.13538461538	0.749775784753	1.39440993789	0.609311740891	1.18430656934	0.807795698925	1.43062200957	1.19897959184	1.04848484848	1.13235294118	0.785714285714
